request_id	round	cpu_unit	template_id	curl_rc	http_code	elapsed_seconds	status	signature	sandbox_id	delete_status
r05-q04114-3u-t14	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.088728	PASS	none	9b5ecc1c3c7b4080ae9baabb4c019f84	PASS
r05-q04122-3u-t22	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.066489	PASS	none	85eb4721db924ee78db04e0ebc4e4734	PASS
r05-q04125-3u-t25	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.069206	PASS	none	5a1bc4bfc65e402a98a0bdad88c10d16	PASS
r05-q04115-3u-t15	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.073052	PASS	none	9f017650ca594ac9bf7c79d37807b5aa	PASS
r05-q04126-3u-t26	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.072759	PASS	none	809475c1720c48b3adce7391aa2bd95d	PASS
r05-q04129-3u-t29	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.074557	PASS	none	52c5fd23e81442fbbaa91343c8879adf	PASS
r05-q04124-3u-t24	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.080975	PASS	none	3d1cd0dae614438281b26ca37bb8bf0c	PASS
r05-q04130-3u-t30	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.083395	PASS	none	ed7e10d344df4763a379741b6d82d74f	PASS
r05-q04128-3u-t28	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.074371	PASS	none	d6d0ca511ef84e62927f228b2c7eb3b5	PASS
r05-q04127-3u-t27	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.074897	PASS	none	4342051f4188427faaee584043ed8710	PASS
r05-q04138-3u-t38	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.077861	PASS	none	92929e7e722c49c899f4b6ddb28efc72	PASS
r05-q04136-3u-t36	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.078692	PASS	none	026e0535f74c418686e3e3a85d911038	PASS
r05-q04131-3u-t31	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.077972	PASS	none	72e2e14af305449885224f2fefe04fa7	PASS
r05-q04123-3u-t23	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.069190	PASS	none	92ab9a4f22b1494296c19c2ff715594e	PASS
r05-q04141-3u-t41	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.078783	PASS	none	2366bb2f214f47e1bcd7673d33305c84	PASS
r05-q04139-3u-t39	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.086720	PASS	none	70cbf34f7c3142c89834972aa661327d	PASS
r05-q04134-3u-t34	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.076955	PASS	none	69b9acc08217415bbeef8f9707aea5ec	PASS
r05-q04133-3u-t33	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.076984	PASS	none	1cdc03215cee4acfb2c0a6862a19debb	PASS
r05-q04132-3u-t32	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.079098	PASS	none	411803edddcf490999e101b7f2fe800f	PASS
r05-q04143-3u-t43	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.076866	PASS	none	fc07cc3bf5284360a5672af724117aa6	PASS
r05-q04150-3u-t50	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.074040	PASS	none	8a5fba8f02194b099613ccdf70484986	PASS
r05-q04137-3u-t37	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.079087	PASS	none	18a1cbc652074120b57f9019395787cd	PASS
r05-q04140-3u-t40	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.079686	PASS	none	5a539012aa004ae880c19d4253c6e9a4	PASS
r05-q04148-3u-t48	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.075091	PASS	none	b007368d24c14d4e931bb0d7d1d2c517	PASS
r05-q04142-3u-t42	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.082697	PASS	none	8b39ae82f0ac4b6f8c31420b51e90ea4	PASS
r05-q04146-3u-t46	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.075584	PASS	none	820f88cfdd1c468194daf7825a737b98	PASS
r05-q04147-3u-t47	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.084066	PASS	none	5e6d8bf244f148b3b7455c95f12e42d4	PASS
r05-q04144-3u-t44	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.082476	PASS	none	4d2c2c47da4c4a6fadcdded0be6f955a	PASS
r05-q04135-3u-t35	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.081759	PASS	none	a7c0e2150dd448dbb698cdab65834e71	PASS
r05-q04149-3u-t49	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.077956	PASS	none	6b3d6a9832d94fc6ab7576de267f1678	PASS
r05-q04145-3u-t45	5	3	tpl-6c6aea065a9348f984f2424f	0	201	0.078451	PASS	none	af758b5265ad4539bda3db8fa9275c00	PASS
r06-q04153-3u-t3	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.075261	PASS	none	801e810717e34d77b82da1153b57e935	PASS
r06-q04151-3u-t1	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.051969	PASS	none	539c14b9d00e48849911c84b5c8fce71	PASS
r06-q04157-3u-t7	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.076104	PASS	none	37567889c82b4129b1df4e931ada6228	PASS
r06-q04154-3u-t4	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.077497	PASS	none	d8f85d5ffa1e4356b06cbfd4a5258082	PASS
r06-q04160-3u-t10	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.069693	PASS	none	d99fdfcd5de24c53b29d76d4ad8fce1b	PASS
r06-q04155-3u-t5	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.054763	PASS	none	1d933b1fe8ca49fdac9dca546e9ccb5b	PASS
r06-q04162-3u-t12	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.083815	PASS	none	c09818240f884cef89f1011ba7482947	PASS
r06-q04166-3u-t16	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.092397	PASS	none	50fde39a66d04e14810607660bb6dc06	PASS
r06-q04170-3u-t20	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.096056	PASS	none	71ffc26ed3914af6948df8e24ca82e43	PASS
r06-q04161-3u-t11	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.080334	PASS	none	efb0d80bd7ee4a28a880f34fad4389cc	PASS
r06-q04172-3u-t22	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.097338	PASS	none	8b0b2be2fc1f4ef4896019e9825f2efc	PASS
r06-q04159-3u-t9	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.061204	PASS	none	ac268ed6f56b41c8af31a7d1c1eb5de6	PASS
r06-q04175-3u-t25	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.095032	PASS	none	89f3fb99b6df4edb93c829b11e473ba5	PASS
r06-q04167-3u-t17	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.090700	PASS	none	f2ab7105dfd64fab8b0b7f80a1f8b166	PASS
r06-q04181-3u-t31	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.098624	PASS	none	f95654d9b21f4d4c8121522277350189	PASS
r06-q04178-3u-t28	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.097084	PASS	none	79412a2db9c44e979299a1ccc0312d73	PASS
r06-q04174-3u-t24	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.085334	PASS	none	88bf9ea5a188499c86e48a61fd6f36b6	PASS
r06-q04180-3u-t30	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.101230	PASS	none	d13c82f05b8b4b018eefea51f06d2abb	PASS
r06-q04158-3u-t8	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.059912	PASS	none	917e225946264b28be32dfb3a44cf453	PASS
r06-q04169-3u-t19	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.094836	PASS	none	346292349b1d4eba84f6e643185dedcc	PASS
r06-q04163-3u-t13	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.079097	PASS	none	07a94dc1980a49028244def0a4b91ba0	PASS
r06-q04186-3u-t36	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.089790	PASS	none	200f9feef2b9428ca6310550b3376670	PASS
r06-q04165-3u-t15	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.099374	PASS	none	ef54cab32a1e46dea23f4e2aec65e048	PASS
r06-q04177-3u-t27	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.103285	PASS	none	0ebc3f8e23c94a72868d3ed3b721784b	PASS
r06-q04168-3u-t18	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.097165	PASS	none	245b09496443410f91b762f2061ccde7	PASS
r06-q04152-3u-t2	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.084261	PASS	none	b82d33df49a24076a44486516776cb02	PASS
r06-q04156-3u-t6	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.080920	PASS	none	85273b69a902487c99ba08e653781a0f	PASS
r06-q04173-3u-t23	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.091245	PASS	none	7ce6b2a3a10642f0947876662f9fb4fd	PASS
r06-q04189-3u-t39	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.078496	PASS	none	f9fcdadd55464eea8d85246dfff81250	PASS
r06-q04171-3u-t21	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.081319	PASS	none	4e72cb397f5144efb5e371198b831b91	PASS
r06-q04188-3u-t38	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.084528	PASS	none	28bb10eea17b462d890619a13cbb29a3	PASS
r06-q04183-3u-t33	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.112548	PASS	none	acf47e4ee0c44cebab0f9b64eabbaa3c	PASS
r06-q04164-3u-t14	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.069113	PASS	none	54233f8dd7d94bdfba592ca2333c35ef	PASS
r06-q04179-3u-t29	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.103141	PASS	none	ee7a9fe4b2eb4bf0801eac73e4e71c46	PASS
r06-q04192-3u-t42	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.090895	PASS	none	9dc11a4af7634fa3ba9d9497a89f8f9c	PASS
r06-q04182-3u-t32	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.093740	PASS	none	27c2ac983e464df7997dd5c5bae3b7e1	PASS
r06-q04184-3u-t34	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.106017	PASS	none	4ba7ffcbc2114e2f8d51b4e81cc9e4f9	PASS
r06-q04185-3u-t35	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.097839	PASS	none	1b3b3f5627334a8682bfe9d934ae6b53	PASS
r06-q04176-3u-t26	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.086103	PASS	none	5041715efc904db7b85ba547d0e67651	PASS
r06-q04190-3u-t40	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.090574	PASS	none	641d7dfc1a3b46afb0eaa620cd184a19	PASS
r06-q04187-3u-t37	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.088139	PASS	none	ae08e6f3bc9844beae49030e76e7a854	PASS
r06-q04200-3u-t50	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.093306	PASS	none	1db430d4706f4ff1a6e944eb99690166	PASS
r06-q04199-3u-t49	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.095688	PASS	none	2bda02abf89d463e92f2197e25d0242f	PASS
r06-q04196-3u-t46	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.099393	PASS	none	8decd50cad1a40469acc8cf9d7da96e1	PASS
r06-q04191-3u-t41	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.095514	PASS	none	6ce97cd0f0ad4064a05a1fba69e29087	PASS
r06-q04194-3u-t44	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.099174	PASS	none	418b5aca408e460c9adb6f2903a9e98d	PASS
r06-q04193-3u-t43	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.094779	PASS	none	12e7444d84bb4f2382c842c401290b78	PASS
r06-q04195-3u-t45	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.094648	PASS	none	66208f333a19410ea82bc7fa5bef8ffc	PASS
r06-q04197-3u-t47	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.102190	PASS	none	4d3d53587d2b430e9a8fa5177291cf78	PASS
r06-q04198-3u-t48	6	3	tpl-6c6aea065a9348f984f2424f	0	201	0.100491	PASS	none	9fc9ac81573a42c0a1a2a70a44858283	PASS
r01-q04201-3u-t1	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.065541	PASS	none	b0874d7cabc54a7a8ba8fe3ce20314b8	PASS
r01-q04210-3u-t10	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.082422	PASS	none	6a4e00b5ac134c5a96af517983d4f0ee	PASS
r01-q04204-3u-t4	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.052095	PASS	none	1e97c12a667e4b1db7a4824785fc881d	PASS
r01-q04206-3u-t6	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.054244	PASS	none	09062548b0a94b4398f94e90f6b3d42a	PASS
r01-q04203-3u-t3	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.052653	PASS	none	45bae8d9854045e4a07c4e403a1bf1fe	PASS
r01-q04209-3u-t9	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.065336	PASS	none	8953e6cf58be450eb6b31a6c85438841	PASS
r01-q04202-3u-t2	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.063801	PASS	none	3628c4e0d39341bbb607d9b53cbaf2d5	PASS
r01-q04205-3u-t5	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.049606	PASS	none	b7e61c05707046e494f8de42855af62d	PASS
r01-q04215-3u-t15	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.072055	PASS	none	8fff931e81534cde93f81d4d61690cf6	PASS
r01-q04207-3u-t7	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.055932	PASS	none	32440a54d4314d769feb2ce8ed78960a	PASS
r01-q04208-3u-t8	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.052979	PASS	none	36e4fafb51f449b39d654deced3036b7	PASS
r01-q04212-3u-t12	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.075186	PASS	none	fada47939020449aab0a793875a9b9be	PASS
r01-q04211-3u-t11	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.089795	PASS	none	ae1b737b6b774781a02e5deeeb7aced2	PASS
r01-q04219-3u-t19	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.069525	PASS	none	1c61c2f8e3974e5cbb7b30948b26d650	PASS
r01-q04217-3u-t17	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.062085	PASS	none	d0133cf555eb4449aa61da9be08aa3ec	PASS
r01-q04214-3u-t14	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.076028	PASS	none	fb76e03c6d824d88ad586c94a6ee966e	PASS
r01-q04213-3u-t13	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.073513	PASS	none	50f07638108f440bad687241894a6a71	PASS
r01-q04220-3u-t20	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.081743	PASS	none	9ba7ccfec60c420bbc7d5476578cc83e	PASS
r01-q04216-3u-t16	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.067300	PASS	none	fbd08e6f9f9340e6b8a47ef243ea33f0	PASS
r01-q04218-3u-t18	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.069087	PASS	none	e3e09c28b3d248b483f7d0fc5fe7222d	PASS
r01-q04221-3u-t21	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.073843	PASS	none	4416da096eba4fdbb597f9416178ddc1	PASS
r01-q04224-3u-t24	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.082722	PASS	none	3e90f4ece8204f8282ca8c0da5dff3f8	PASS
r01-q04225-3u-t25	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.076515	PASS	none	035955b5a85f470a98ca41c98e9cdd75	PASS
r01-q04222-3u-t22	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.089921	PASS	none	1e420bab49864ee5a92f53ae10906d85	PASS
r01-q04233-3u-t33	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.092767	PASS	none	0a95218860fc40699bb77574af50a62f	PASS
r01-q04227-3u-t27	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.085584	PASS	none	8dc31b3c71764b72805739c72d6fa451	PASS
r01-q04231-3u-t31	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.094691	PASS	none	4dfa504ec6f74bf6bd1e48cf225fd0f1	PASS
r01-q04226-3u-t26	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.091289	PASS	none	a6b18b5dfbd34b8fb20aac2bcf044049	PASS
r01-q04229-3u-t29	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.084707	PASS	none	f8983bb632cd49afb8e77598c83c0497	PASS
r01-q04223-3u-t23	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.084018	PASS	none	216876d45a95471b9223d0d70646be7c	PASS
r01-q04230-3u-t30	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.098116	PASS	none	e6849195e6b441088682dbdce8d9c133	PASS
r01-q04228-3u-t28	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.076825	PASS	none	23244cf0ed1743ed9f7205b4c9aa9baa	PASS
r01-q04237-3u-t37	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.099242	PASS	none	189dc5c349354765b641cacddda9c30e	PASS
r01-q04236-3u-t36	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.096836	PASS	none	beada19696dd4222bfb67bcb547b3465	PASS
r01-q04235-3u-t35	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.092436	PASS	none	3d18a81d151c40e6a19e9b821a6d4bd4	PASS
r01-q04232-3u-t32	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.091322	PASS	none	6e2638c4d14446429ef30224ec07130e	PASS
r01-q04234-3u-t34	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.097739	PASS	none	0a03efcd8aec45979491861c76c57798	PASS
r01-q04240-3u-t40	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.094230	PASS	none	20837883e173460c855add58546baccf	PASS
r01-q04239-3u-t39	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.090530	PASS	none	50e5819499fd45c59aaaa3211dbaccca	PASS
r01-q04246-3u-t46	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.081614	PASS	none	3972c93ecad8483d983b69e869abc881	PASS
r01-q04243-3u-t43	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.094763	PASS	none	a08ec0428c9f4a1aaf5611668c1e5f99	PASS
r01-q04238-3u-t38	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.102395	PASS	none	c0991d32a7c14de5a4b50ee274c2bb6a	PASS
r01-q04250-3u-t50	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.082347	PASS	none	12d5a1ba69a04cd6adfe4ec0d4fca005	PASS
r01-q04242-3u-t42	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.084439	PASS	none	9ec50f3c908f4e61a2120d65b64a0257	PASS
r01-q04248-3u-t48	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.085300	PASS	none	d1a49af0b87a411397d3e6c853948015	PASS
r01-q04245-3u-t45	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.084032	PASS	none	a3ea6db5fddd4057a7d1424003ee36a5	PASS
r01-q04244-3u-t44	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.091512	PASS	none	1d9d52b24f68414da894c7a29564cf09	PASS
r01-q04247-3u-t47	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.088725	PASS	none	8458086a2d9c42a7b1339b1671222c2a	PASS
r01-q04241-3u-t41	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.084959	PASS	none	1e2c2deb6ee048baa44ae2ad1d198893	PASS
r01-q04249-3u-t49	1	3	tpl-0e55827a37ab4058849ff182	0	201	0.091827	PASS	none	214d5b79453b4f72ab42b7eb76b946c7	PASS
r02-q04255-3u-t5	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.064163	PASS	none	37e533e8fb9848bfa125e742db775ffe	PASS
r02-q04260-3u-t10	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.064170	PASS	none	7264344e4bc9485bb8ea9258977ecc3c	PASS
r02-q04258-3u-t8	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.077517	PASS	none	08b59f8230f241418a92ae79df30da50	PASS
r02-q04256-3u-t6	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.065486	PASS	none	f4cc2b987e224e39b9d460c04a2b7901	PASS
r02-q04257-3u-t7	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.063694	PASS	none	53650da1032449f98b24044bbe27601e	PASS
r02-q04263-3u-t13	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.073951	PASS	none	7cddd7885a8446e5be6d14de91502e8e	PASS
r02-q04253-3u-t3	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.059897	PASS	none	efe0b6025e0646be8289733ad46769d0	PASS
r02-q04254-3u-t4	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.060219	PASS	none	2d5803dbf2424e6ea8e3d4ad570aa6c7	PASS
r02-q04259-3u-t9	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.059815	PASS	none	53f40367dc1049bebb143828b17dda85	PASS
r02-q04251-3u-t1	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.085248	PASS	none	496bc2f1998c41bea1f4534146a30d43	PASS
r02-q04268-3u-t18	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.081342	PASS	none	2fa046d76c3e4ee4b34aadd0c844b6dd	PASS
r02-q04271-3u-t21	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.073363	PASS	none	bcb683e45bc84575a7deb7ff94762c82	PASS
r02-q04264-3u-t14	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.068451	PASS	none	43f41608ffe64e5898d095271dd62f5d	PASS
r02-q04252-3u-t2	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.083759	PASS	none	20e89ff50cc0498ca305567e800ac8b6	PASS
r02-q04267-3u-t17	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.073212	PASS	none	f1b9172a3a6a4a2d8a87057d9c56d903	PASS
r02-q04272-3u-t22	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.076679	PASS	none	cc2d4fb241334045bfadd8f03c403f0f	PASS
r02-q04274-3u-t24	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.089395	PASS	none	476bdcb46f0e45b2bb931bf3d802d4f7	PASS
r02-q04261-3u-t11	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.073115	PASS	none	1780b36f8c1b48a8ad413b8a7b1c27c7	PASS
r02-q04262-3u-t12	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.081496	PASS	none	21e27ea10a564ff88576ca34a4482448	PASS
r02-q04265-3u-t15	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.084589	PASS	none	1666902c343a4b4d847cdd0f9f04649e	PASS
r02-q04266-3u-t16	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.079301	PASS	none	5cf52d3b2d1f4f48bf361fc714c4a6f8	PASS
r02-q04278-3u-t28	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.078220	PASS	none	7b951244a1c142d4aef76394147b423f	PASS
r02-q04279-3u-t29	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.081252	PASS	none	ce1bee7c418a43c6936c57783fd1fa20	PASS
r02-q04282-3u-t32	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.088153	PASS	none	8c03a63ae43c43f9902c02b548d0a97c	PASS
r02-q04269-3u-t19	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.088023	PASS	none	f5f160d962af443b8dd653aed4bd1457	PASS
r02-q04285-3u-t35	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.077837	PASS	none	e5ef2845be1b40aba1147e6c296a7228	PASS
r02-q04284-3u-t34	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.075500	PASS	none	593085da47d246799746224a740517f7	PASS
r02-q04277-3u-t27	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.088827	PASS	none	3ba7ba85f372432cbe071c54e3369f79	PASS
r02-q04288-3u-t38	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.088783	PASS	none	d46fd0dce109487d90168bd524ea6619	PASS
r02-q04283-3u-t33	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.091647	PASS	none	4a2636c9653b4e31a7b57fd07bbfd9d2	PASS
r02-q04281-3u-t31	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.104861	PASS	none	db7aa385e3ee4ad7b406c1f7b42125a3	PASS
r02-q04291-3u-t41	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.097147	PASS	none	03825b23ccfa476a978c6994f655ba63	PASS
r02-q04273-3u-t23	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.093173	PASS	none	673bee7bc6e6461ab121b63317e7a1eb	PASS
r02-q04275-3u-t25	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.088008	PASS	none	df452e3e781b436ebc4e34e9b10e6add	PASS
r02-q04289-3u-t39	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.084911	PASS	none	99e5419546db49c5aacfc316510b99e8	PASS
r02-q04290-3u-t40	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.096495	PASS	none	b752e57572164534bd20b82933846f13	PASS
r02-q04276-3u-t26	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.083319	PASS	none	cb25b5faaad64295a0e34d3a81242cf8	PASS
r02-q04286-3u-t36	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.085417	PASS	none	bcbe39a8b1384fbe9888cb4b3a59c7f1	PASS
r02-q04298-3u-t48	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.085660	PASS	none	9d9debf2167e469f99e0607040ca1818	PASS
r02-q04297-3u-t47	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.081673	PASS	none	70da082bdedd4f9bb012cef5bfdac16c	PASS
r02-q04296-3u-t46	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.081138	PASS	none	58f7825104a64c5fb59fbaa6ebeaf8eb	PASS
r02-q04287-3u-t37	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.080329	PASS	none	846bcfa3e6e445e6a9b82c624c8378a5	PASS
r02-q04299-3u-t49	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.085011	PASS	none	f6d68b9346ab4e8f8740bac24c6462ff	PASS
r02-q04295-3u-t45	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.085268	PASS	none	ccf3508519294d4c9570b4dc49a11138	PASS
r02-q04292-3u-t42	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.084390	PASS	none	3ad868aa90a24e97a3748e7a92131a61	PASS
r02-q04294-3u-t44	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.087294	PASS	none	6c7739f0eda54f97aa819bfa14c58edd	PASS
r02-q04270-3u-t20	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.076250	PASS	none	c4e29a98a1a742c3b329dfcd7ea5e798	PASS
r02-q04300-3u-t50	2	3	tpl-0e55827a37ab4058849ff182	0	201	0.083750	PASS	none	30e0de6bdd86422f9f7c3064a7ece44e	PASS
